Date,Transaction Category,Amount,Credit/Debit,Payment Method
2020-06-28,food,230.0,debit,credit_card
2020-06-28,food,180.0,debit,credit_card
2020-07-01,food,10.0,debit,e-wallet
2020-07-01,others,460.0,debit,online_banking
2020-07-02,transport,630.0,debit,e-wallet
2020-07-02,food,330.0,debit,cash
2020-07-02,shopping,970.0,debit,e-wallet
2020-07-02,bills,460.0,debit,credit_card
2020-07-02,transport,140.0,debit,e-wallet
2020-07-03,shopping,900.0,debit,cash
2020-07-03,food,210.0,debit,debit_card
2020-07-03,food,750.0,debit,credit_card
2020-07-03,bills,0.0,debit,e-wallet
2020-07-03,shopping,35.0,debit,cash
2020-07-04,transport,95.0,debit,online_banking
2020-07-04,entertainment,370.0,debit,debit_card
2020-07-04,food,500.0,debit,e-wallet
2020-07-04,entertainment,930.0,debit,e-wallet
2020-07-04,transport,450.0,debit,credit_card
2020-07-04,transport,660.0,debit,credit_card
2020-07-05,shopping,10.0,debit,credit_card
2020-07-05,shopping,220.0,debit,debit_card
2020-07-05,shopping,1550.0,debit,cash
2020-07-05,others,5.0,debit,cash
2020-07-05,food,520.0,debit,credit_card
2020-07-05,transport,210.0,debit,cash
2020-07-07,food,400.0,debit,cash
2020-07-07,food,740.0,debit,credit_card
2020-07-07,food,450.0,debit,online_banking
2020-07-07,bills,1270.0,debit,online_banking
2020-07-08,food,320.0,debit,debit_card
2020-07-08,shopping,1360.0,debit,credit_card
2020-07-09,food,590.0,debit,cash
2020-07-09,food,70.0,debit,online_banking
2020-07-09,entertainment,1530.0,debit,debit_card
2020-07-09,transport,120.0,debit,credit_card
2020-07-10,food,490.0,debit,credit_card
2020-07-10,transport,490.0,debit,cash
2020-07-10,transport,100.0,debit,cash
2020-07-10,food,570.0,debit,e-wallet
2020-07-11,transport,160.0,debit,e-wallet
2020-07-11,food,770.0,debit,online_banking
2020-07-11,transport,410.0,debit,e-wallet
2020-07-11,transport,560.0,debit,debit_card
2020-07-12,transport,620.0,debit,cash
2020-07-12,transport,50.0,debit,e-wallet
2020-07-12,food,660.0,debit,e-wallet
2020-07-13,transport,70.0,debit,debit_card
2020-07-13,transport,610.0,debit,credit_card
2020-07-13,entertainment,440.0,debit,debit_card
2020-07-13,transport,540.0,debit,e-wallet
2020-07-13,entertainment,980.0,debit,debit_card
2020-07-14,transport,100.0,debit,e-wallet
2020-07-14,food,700.0,debit,credit_card
2020-07-14,transport,780.0,debit,cash
2020-07-15,transport,560.0,debit,online_banking
2020-07-15,food,400.0,debit,debit_card
2020-07-15,entertainment,1160.0,debit,debit_card
2020-07-15,entertainment,150.0,debit,debit_card
2020-07-15,food,260.0,debit,credit_card
2020-07-15,food,660.0,debit,debit_card
2020-07-16,entertainment,850.0,debit,credit_card
2020-07-16,transport,470.0,debit,online_banking
2020-07-16,food,170.0,debit,online_banking
2020-07-16,others,630.0,debit,debit_card
2020-07-17,bills,1130.0,debit,cash
2020-07-18,entertainment,110.0,debit,debit_card
2020-07-18,bills,780.0,debit,cash
2020-07-18,entertainment,1510.0,debit,credit_card
2020-07-19,food,180.0,debit,cash
2020-07-19,food,130.0,debit,online_banking
2020-07-19,food,730.0,debit,debit_card
2020-07-19,transport,350.0,debit,online_banking
2020-07-20,transport,100.0,debit,cash
2020-07-20,transport,180.0,debit,online_banking
2020-07-20,others,860.0,debit,e-wallet
2020-07-21,food,320.0,debit,cash
2020-07-21,food,470.0,debit,credit_card
2020-07-21,entertainment,40.0,debit,credit_card
2020-07-21,entertainment,390.0,debit,credit_card
2020-07-21,transport,50.0,debit,online_banking
2020-07-22,transport,480.0,debit,online_banking
2020-07-22,transport,250.0,debit,credit_card
2020-07-22,food,440.0,debit,e-wallet
2020-07-22,bills,180.0,debit,credit_card
2020-07-22,food,270.0,debit,credit_card
2020-07-22,transport,620.0,debit,credit_card
2020-07-22,transport,340.0,debit,debit_card
2020-07-22,entertainment,1020.0,debit,cash
2020-07-22,transport,360.0,debit,credit_card
2020-07-23,food,550.0,debit,credit_card
2020-07-23,bills,920.0,debit,debit_card
2020-07-24,transport,30.0,debit,debit_card
2020-07-24,others,410.0,debit,online_banking
2020-07-24,transport,60.0,debit,e-wallet
2020-07-24,entertainment,1110.0,debit,cash
2020-07-25,transport,240.0,debit,cash
2020-07-25,food,540.0,debit,e-wallet
2020-07-25,transport,30.0,debit,credit_card
2020-07-26,transport,570.0,debit,online_banking
2020-07-26,transport,720.0,debit,online_banking
2020-07-26,food,550.0,debit,credit_card
2020-07-27,food,770.0,debit,cash
2020-07-27,food,250.0,debit,cash
2020-07-27,shopping,130.0,debit,e-wallet
2020-07-27,transport,250.0,debit,e-wallet
2020-07-27,others,1560.0,debit,credit_card
2020-07-30,shopping,380.0,debit,e-wallet
2020-07-31,food,520.0,debit,online_banking
2020-08-01,others,650.0,debit,debit_card
2020-08-01,bills,870.0,debit,credit_card
2020-08-02,transport,690.0,debit,debit_card
2020-08-02,food,65.0,debit,cash
2020-08-02,food,490.0,debit,cash
2020-08-02,entertainment,160.0,debit,credit_card
2020-08-03,transport,390.0,debit,e-wallet
2020-08-03,food,750.0,debit,online_banking
2020-08-04,transport,460.0,debit,cash
2020-08-04,shopping,110.0,debit,cash
2020-08-04,food,360.0,debit,credit_card
2020-08-04,transport,740.0,debit,cash
2020-08-06,transport,240.0,debit,credit_card
2020-08-06,food,710.0,debit,credit_card
2020-08-06,transport,370.0,debit,online_banking
2020-08-07,transport,300.0,debit,debit_card
2020-08-07,others,530.0,debit,e-wallet
2020-08-07,food,440.0,debit,cash
2020-08-07,transport,560.0,debit,cash
2020-08-07,others,930.0,debit,online_banking
2020-08-07,bills,1040.0,debit,e-wallet
2020-08-07,food,440.0,debit,cash
2020-08-08,food,290.0,debit,credit_card
2020-08-08,food,750.0,debit,cash
2020-08-08,transport,270.0,debit,credit_card
2020-08-08,bills,520.0,debit,debit_card
2020-08-08,shopping,760.0,debit,e-wallet
2020-08-08,others,340.0,debit,debit_card
2020-08-09,food,220.0,debit,cash
2020-08-09,food,85.0,debit,cash
2020-08-10,transport,660.0,debit,cash
2020-08-10,bills,70.0,debit,credit_card
2020-08-11,transport,690.0,debit,e-wallet
2020-08-12,transport,95.0,debit,e-wallet
2020-08-12,shopping,500.0,debit,cash
2020-08-12,transport,690.0,debit,e-wallet
2020-08-12,transport,60.0,debit,debit_card
2020-08-13,transport,380.0,debit,credit_card
2020-08-13,shopping,1240.0,debit,debit_card
2020-08-15,food,100.0,debit,online_banking
2020-08-16,food,100.0,debit,cash
2020-08-16,food,230.0,debit,online_banking
2020-08-16,food,730.0,debit,debit_card
2020-08-17,entertainment,1100.0,debit,cash
2020-08-17,transport,570.0,debit,cash
2020-08-18,food,190.0,debit,cash
2020-08-19,transport,190.0,debit,e-wallet
2020-08-19,bills,750.0,debit,cash
2020-08-19,food,550.0,debit,e-wallet
2020-08-19,transport,460.0,debit,cash
2020-08-20,entertainment,1340.0,debit,e-wallet
2020-08-20,others,970.0,debit,cash
2020-08-20,bills,1270.0,debit,credit_card
2020-08-20,transport,210.0,debit,online_banking
2020-08-20,food,520.0,debit,debit_card
2020-08-21,food,490.0,debit,online_banking
2020-08-21,food,460.0,debit,e-wallet
2020-08-22,transport,770.0,debit,online_banking
2020-08-22,food,100.0,debit,debit_card
2020-08-22,food,670.0,debit,credit_card
2020-08-22,food,480.0,debit,online_banking
2020-08-23,food,55.0,debit,cash
2020-08-23,transport,560.0,debit,debit_card
2020-08-24,food,240.0,debit,e-wallet
2020-08-24,transport,5.0,debit,e-wallet
2020-08-24,shopping,1210.0,debit,e-wallet
2020-08-24,bills,1260.0,debit,cash
2020-08-25,transport,580.0,debit,cash
2020-08-25,others,1180.0,debit,debit_card
2020-08-25,food,70.0,debit,credit_card
2020-08-26,others,300.0,debit,online_banking
2020-08-26,shopping,1460.0,debit,cash
2020-08-27,transport,210.0,debit,cash
2020-08-27,shopping,1410.0,debit,cash
2020-08-30,food,450.0,debit,cash
2020-09-01,transport,300.0,debit,online_banking
2020-09-01,food,200.0,debit,credit_card
2020-09-01,transport,590.0,debit,online_banking
2020-09-01,food,730.0,debit,credit_card
2020-09-02,food,620.0,debit,online_banking
2020-09-02,others,1080.0,debit,debit_card
2020-09-03,entertainment,520.0,debit,e-wallet
2020-09-03,food,350.0,debit,cash
2020-09-04,transport,730.0,debit,online_banking
2020-09-04,shopping,1490.0,debit,debit_card
2020-09-04,transport,25.0,debit,e-wallet
2020-09-05,transport,240.0,debit,online_banking
2020-09-05,shopping,1500.0,debit,cash
2020-09-05,entertainment,1550.0,debit,online_banking
2020-09-05,transport,180.0,debit,debit_card
2020-09-06,others,1180.0,debit,credit_card
2020-09-06,food,120.0,debit,debit_card
2020-09-07,transport,410.0,debit,cash
2020-09-07,transport,160.0,debit,debit_card
2020-09-07,food,15.0,debit,online_banking
2020-09-07,shopping,440.0,debit,debit_card
2020-09-07,transport,10.0,debit,credit_card
2020-09-08,shopping,1090.0,debit,e-wallet
2020-09-08,food,30.0,debit,e-wallet
2020-09-08,others,1490.0,debit,online_banking
2020-09-09,bills,1060.0,debit,cash
2020-09-09,entertainment,750.0,debit,credit_card
2020-09-09,shopping,370.0,debit,credit_card
2020-09-10,food,750.0,debit,debit_card
2020-09-10,entertainment,270.0,debit,debit_card
2020-09-10,transport,280.0,debit,online_banking
2020-09-10,entertainment,610.0,debit,credit_card
2020-09-10,entertainment,930.0,debit,online_banking
2020-09-10,transport,530.0,debit,credit_card
2020-09-11,food,360.0,debit,e-wallet
2020-09-11,food,350.0,debit,online_banking
2020-09-11,food,760.0,debit,online_banking
2020-09-11,food,640.0,debit,online_banking
2020-09-12,food,380.0,debit,online_banking
2020-09-12,transport,510.0,debit,credit_card
2020-09-13,transport,660.0,debit,cash
2020-09-13,entertainment,1500.0,debit,debit_card
2020-09-13,food,510.0,debit,cash
2020-09-13,shopping,380.0,debit,cash
2020-09-14,food,760.0,debit,cash
2020-09-14,transport,45.0,debit,debit_card
2020-09-14,bills,1470.0,debit,online_banking
2020-09-14,transport,230.0,debit,online_banking
2020-09-15,food,640.0,debit,credit_card
2020-09-15,food,570.0,debit,e-wallet
2020-09-15,entertainment,180.0,debit,debit_card
2020-09-15,shopping,130.0,debit,debit_card
2020-09-16,food,750.0,debit,cash
2020-09-16,shopping,520.0,debit,cash
2020-09-16,food,560.0,debit,online_banking
2020-09-16,bills,320.0,debit,cash
2020-09-17,others,890.0,debit,e-wallet
2020-09-17,food,740.0,debit,cash
2020-09-17,transport,230.0,debit,online_banking
2020-09-18,transport,170.0,debit,debit_card
2020-09-18,transport,280.0,debit,cash
2020-09-18,bills,540.0,debit,online_banking
2020-09-19,food,15.0,debit,cash
2020-09-19,shopping,760.0,debit,online_banking
2020-09-20,transport,690.0,debit,e-wallet
2020-09-20,transport,550.0,debit,online_banking
2020-09-20,transport,600.0,debit,online_banking
2020-09-20,others,240.0,debit,online_banking
2020-09-20,food,570.0,debit,cash
2020-09-20,food,5.0,debit,e-wallet
2020-09-20,transport,630.0,debit,e-wallet
2020-09-21,transport,110.0,debit,credit_card
2020-09-22,shopping,900.0,debit,credit_card
2020-09-22,bills,1160.0,debit,e-wallet
2020-09-22,food,180.0,debit,debit_card
2020-09-23,food,70.0,debit,debit_card
2020-09-23,bills,600.0,debit,debit_card
2020-09-23,bills,1470.0,debit,e-wallet
2020-09-23,entertainment,430.0,debit,online_banking
2020-09-23,bills,880.0,debit,debit_card
2020-09-23,entertainment,1270.0,debit,debit_card
2020-09-24,bills,1250.0,debit,e-wallet
2020-09-25,food,760.0,debit,e-wallet
2020-09-25,shopping,1550.0,debit,cash
2020-09-25,entertainment,40.0,debit,online_banking
2020-09-25,others,440.0,debit,online_banking
2020-09-25,food,700.0,debit,credit_card
2020-09-25,transport,90.0,debit,online_banking
2020-09-25,others,750.0,debit,e-wallet
2020-09-26,transport,250.0,debit,e-wallet
2020-09-26,food,360.0,debit,credit_card
2020-09-26,shopping,55.0,debit,debit_card
2020-09-26,transport,400.0,debit,cash
2020-09-26,transport,370.0,debit,credit_card
2020-09-26,others,1120.0,debit,online_banking
2020-09-26,food,250.0,debit,debit_card
2020-09-28,entertainment,670.0,debit,cash
2020-09-28,transport,160.0,debit,online_banking
2020-10-01,food,700.0,debit,credit_card
2020-10-01,transport,740.0,debit,debit_card
2020-10-01,entertainment,1070.0,debit,cash
2020-10-03,shopping,240.0,debit,cash
2020-10-03,food,230.0,debit,cash
2020-10-03,transport,380.0,debit,online_banking
2020-10-03,shopping,1130.0,debit,credit_card
2020-10-03,food,370.0,debit,e-wallet
2020-10-04,food,620.0,debit,credit_card
2020-10-05,food,240.0,debit,cash
2020-10-06,entertainment,65.0,debit,cash
2020-10-06,food,770.0,debit,cash
2020-10-06,transport,480.0,debit,debit_card
2020-10-07,transport,170.0,debit,credit_card
2020-10-08,food,690.0,debit,e-wallet
2020-10-09,transport,390.0,debit,online_banking
2020-10-09,others,1210.0,debit,debit_card
2020-10-09,entertainment,1120.0,debit,e-wallet
2020-10-10,entertainment,510.0,debit,online_banking
2020-10-10,food,500.0,debit,debit_card
2020-10-10,food,410.0,debit,online_banking
2020-10-10,transport,490.0,debit,online_banking
2020-10-10,food,470.0,debit,online_banking
2020-10-11,transport,490.0,debit,cash
2020-10-11,food,610.0,debit,credit_card
2020-10-12,transport,520.0,debit,e-wallet
2020-10-12,others,340.0,debit,e-wallet
2020-10-12,bills,1350.0,debit,debit_card
2020-10-13,transport,500.0,debit,debit_card
2020-10-14,entertainment,270.0,debit,e-wallet
2020-10-15,shopping,780.0,debit,credit_card
2020-10-15,transport,650.0,debit,debit_card
2020-10-15,shopping,570.0,debit,online_banking
2020-10-15,transport,460.0,debit,online_banking
2020-10-16,transport,540.0,debit,online_banking
2020-10-17,entertainment,1530.0,debit,cash
2020-10-17,transport,710.0,debit,online_banking
2020-10-17,bills,90.0,debit,e-wallet
2020-10-18,others,800.0,debit,credit_card
2020-10-18,others,1130.0,debit,credit_card
2020-10-18,transport,580.0,debit,online_banking
2020-10-20,transport,610.0,debit,credit_card
2020-10-20,transport,340.0,debit,online_banking
2020-10-20,shopping,110.0,debit,online_banking
2020-10-20,food,550.0,debit,cash
2020-10-20,food,140.0,debit,e-wallet
2020-10-21,shopping,10.0,debit,cash
2020-10-21,food,650.0,debit,cash
2020-10-21,food,450.0,debit,cash
2020-10-21,transport,530.0,debit,cash
2020-10-23,food,550.0,debit,e-wallet
2020-10-24,transport,50.0,debit,online_banking
2020-10-24,others,670.0,debit,cash
2020-10-24,shopping,1220.0,debit,e-wallet
2020-10-24,others,530.0,debit,cash
2020-10-25,food,750.0,debit,e-wallet
2020-10-25,shopping,1030.0,debit,debit_card
2020-10-25,transport,140.0,debit,cash
2020-10-25,food,740.0,debit,cash
2020-10-26,bills,1240.0,debit,debit_card
2020-10-26,shopping,730.0,debit,cash
2020-10-27,shopping,1070.0,debit,debit_card
2020-10-27,shopping,1300.0,debit,debit_card
2020-10-28,transport,370.0,debit,credit_card
2020-10-28,food,20.0,debit,cash
2020-10-29,bills,1150.0,debit,credit_card
2020-10-29,food,640.0,debit,credit_card
2020-10-29,shopping,590.0,debit,e-wallet
2020-10-30,entertainment,370.0,debit,e-wallet
2020-11-01,food,600.0,debit,e-wallet
2020-11-02,food,40.0,debit,debit_card
2020-11-02,shopping,1110.0,debit,debit_card
2020-11-02,entertainment,1100.0,debit,online_banking
2020-11-02,transport,300.0,debit,online_banking
2020-11-03,food,260.0,debit,debit_card
2020-11-03,transport,390.0,debit,debit_card
2020-11-03,entertainment,240.0,debit,e-wallet
2020-11-04,transport,350.0,debit,cash
2020-11-04,food,280.0,debit,debit_card
2020-11-05,transport,200.0,debit,credit_card
2020-11-05,food,740.0,debit,cash
2020-11-05,food,200.0,debit,credit_card
2020-11-06,entertainment,20.0,debit,debit_card
2020-11-06,shopping,220.0,debit,credit_card
2020-11-06,bills,1540.0,debit,debit_card
2020-11-07,food,10.0,debit,debit_card
2020-11-07,food,750.0,debit,credit_card
2020-11-07,transport,470.0,debit,cash
2020-11-07,transport,120.0,debit,cash
2020-11-07,food,500.0,debit,cash
2020-11-08,transport,650.0,debit,credit_card
2020-11-08,food,450.0,debit,cash
2020-11-08,shopping,1120.0,debit,debit_card
2020-11-09,transport,5.0,debit,online_banking
2020-11-09,transport,90.0,debit,credit_card
2020-11-09,others,1420.0,debit,e-wallet
2020-11-10,shopping,480.0,debit,credit_card
2020-11-10,transport,420.0,debit,cash
2020-11-10,shopping,1220.0,debit,debit_card
2020-11-11,transport,180.0,debit,credit_card
2020-11-11,transport,510.0,debit,cash
2020-11-12,bills,1250.0,debit,e-wallet
2020-11-12,food,650.0,debit,credit_card
2020-11-12,bills,1250.0,debit,debit_card
2020-11-12,others,540.0,debit,cash
2020-11-13,food,390.0,debit,e-wallet
2020-11-14,bills,550.0,debit,online_banking
2020-11-14,shopping,780.0,debit,cash
2020-11-15,entertainment,75.0,debit,online_banking
2020-11-16,bills,1530.0,debit,online_banking
2020-11-16,food,210.0,debit,credit_card
2020-11-16,food,760.0,debit,cash
2020-11-17,transport,270.0,debit,debit_card
2020-11-17,transport,140.0,debit,e-wallet
2020-11-18,food,150.0,debit,debit_card
2020-11-18,transport,180.0,debit,cash
2020-11-19,food,380.0,debit,debit_card
2020-11-19,bills,410.0,debit,debit_card
2020-11-19,entertainment,1190.0,debit,e-wallet
2020-11-20,food,620.0,debit,credit_card
2020-11-20,food,180.0,debit,debit_card
2020-11-20,food,260.0,debit,e-wallet
2020-11-21,bills,360.0,debit,cash
2020-11-21,bills,390.0,debit,e-wallet
2020-11-22,others,100.0,debit,e-wallet
2020-11-22,entertainment,400.0,debit,credit_card
2020-11-22,shopping,990.0,debit,credit_card
2020-11-22,food,390.0,debit,online_banking
2020-11-22,bills,1300.0,debit,cash
2020-11-22,transport,750.0,debit,debit_card
2020-11-23,entertainment,910.0,debit,online_banking
2020-11-23,food,250.0,debit,online_banking
2020-11-24,transport,720.0,debit,debit_card
2020-11-24,entertainment,1210.0,debit,cash
2020-11-24,shopping,1290.0,debit,online_banking
2020-11-25,transport,180.0,debit,e-wallet
2020-11-25,entertainment,1330.0,debit,cash
2020-11-25,food,490.0,debit,e-wallet
2020-11-26,entertainment,170.0,debit,cash
2020-11-26,food,110.0,debit,online_banking
2020-11-26,transport,460.0,debit,credit_card
2020-11-26,shopping,65.0,debit,e-wallet
2020-11-27,food,600.0,debit,e-wallet
2020-11-27,food,410.0,debit,e-wallet
2020-11-27,bills,580.0,debit,cash
2020-11-27,shopping,330.0,debit,cash
2020-11-27,transport,740.0,debit,credit_card
2020-11-27,food,740.0,debit,debit_card
2020-12-01,entertainment,230.0,debit,debit_card
2020-12-01,entertainment,1470.0,debit,e-wallet
2020-12-01,bills,730.0,debit,e-wallet
2020-12-01,transport,160.0,debit,debit_card
2020-12-02,food,180.0,debit,online_banking
2020-12-02,others,1570.0,debit,cash
2020-12-02,food,160.0,debit,credit_card
2020-12-02,others,1750.0,debit,online_banking
2020-12-03,transport,490.0,debit,e-wallet
2020-12-03,entertainment,1590.0,debit,debit_card
2020-12-03,entertainment,150.0,debit,e-wallet
2020-12-03,bills,1440.0,debit,debit_card
2020-12-04,transport,490.0,debit,cash
2020-12-04,bills,1290.0,debit,cash
2020-12-04,shopping,290.0,debit,debit_card
2020-12-04,others,350.0,debit,credit_card
2020-12-05,transport,730.0,debit,online_banking
2020-12-05,transport,250.0,debit,cash
2020-12-05,food,870.0,debit,debit_card
2020-12-05,transport,750.0,debit,cash
2020-12-05,transport,740.0,debit,online_banking
2020-12-06,food,860.0,debit,online_banking
2020-12-06,food,430.0,debit,online_banking
2020-12-07,others,800.0,debit,e-wallet
2020-12-07,food,330.0,debit,credit_card
2020-12-07,entertainment,1080.0,debit,debit_card
2020-12-07,food,660.0,debit,debit_card
2020-12-08,food,730.0,debit,e-wallet
2020-12-08,others,440.0,debit,cash
2020-12-08,food,390.0,debit,debit_card
2020-12-08,food,520.0,debit,e-wallet
2020-12-09,transport,170.0,debit,credit_card
2020-12-09,food,310.0,debit,debit_card
2020-12-09,food,740.0,debit,e-wallet
2020-12-09,shopping,450.0,debit,e-wallet
2020-12-09,entertainment,1570.0,debit,credit_card
2020-12-09,bills,830.0,debit,cash
2020-12-09,transport,690.0,debit,online_banking
2020-12-10,others,230.0,debit,cash
2020-12-11,entertainment,1690.0,debit,credit_card
2020-12-11,others,1280.0,debit,e-wallet
2020-12-11,food,870.0,debit,debit_card
2020-12-12,transport,300.0,debit,cash
2020-12-12,transport,260.0,debit,credit_card
2020-12-12,entertainment,310.0,debit,debit_card
2020-12-12,food,600.0,debit,credit_card
2020-12-12,food,440.0,debit,debit_card
2020-12-12,bills,600.0,debit,debit_card
2020-12-13,transport,500.0,debit,cash
2020-12-13,bills,710.0,debit,credit_card
2020-12-13,transport,200.0,debit,e-wallet
2020-12-13,transport,770.0,debit,debit_card
2020-12-13,food,670.0,debit,debit_card
2020-12-14,entertainment,75.0,debit,e-wallet
2020-12-14,food,530.0,debit,credit_card
2020-12-14,food,570.0,debit,debit_card
2020-12-15,food,690.0,debit,e-wallet
2020-12-15,transport,810.0,debit,credit_card
2020-12-15,bills,1400.0,debit,cash
2020-12-15,bills,340.0,debit,e-wallet
2020-12-16,transport,190.0,debit,online_banking
2020-12-16,bills,1120.0,debit,credit_card
2020-12-16,bills,670.0,debit,e-wallet
2020-12-17,entertainment,55.0,debit,cash
2020-12-17,food,700.0,debit,e-wallet
2020-12-17,food,150.0,debit,debit_card
2020-12-17,transport,130.0,debit,debit_card
2020-12-17,transport,110.0,debit,debit_card
2020-12-18,bills,950.0,debit,debit_card
2020-12-18,transport,65.0,debit,e-wallet
2020-12-18,transport,220.0,debit,e-wallet
2020-12-18,food,890.0,debit,debit_card
2020-12-19,food,270.0,debit,cash
2020-12-19,entertainment,1770.0,debit,debit_card
2020-12-19,shopping,60.0,debit,credit_card
2020-12-19,food,720.0,debit,credit_card
2020-12-19,bills,510.0,debit,e-wallet
2020-12-20,transport,650.0,debit,credit_card
2020-12-20,food,660.0,debit,credit_card
2020-12-21,food,250.0,debit,e-wallet
2020-12-22,bills,25.0,debit,online_banking
2020-12-22,shopping,590.0,debit,e-wallet
2020-12-22,transport,170.0,debit,debit_card
2020-12-22,food,290.0,debit,e-wallet
2020-12-22,transport,470.0,debit,debit_card
2020-12-22,transport,290.0,debit,debit_card
2020-12-23,transport,720.0,debit,e-wallet
2020-12-23,others,380.0,debit,credit_card
2020-12-23,food,230.0,debit,online_banking
2020-12-23,food,850.0,debit,e-wallet
2020-12-24,food,200.0,debit,online_banking
2020-12-24,food,480.0,debit,cash
2020-12-24,food,860.0,debit,credit_card
2020-12-24,transport,240.0,debit,debit_card
2020-12-24,transport,20.0,debit,debit_card
2020-12-24,transport,480.0,debit,online_banking
2020-12-25,food,820.0,debit,debit_card
2020-12-25,entertainment,85.0,debit,online_banking
2020-12-25,shopping,110.0,debit,cash
2020-12-25,transport,890.0,debit,online_banking
2020-12-26,transport,150.0,debit,debit_card
2020-12-26,bills,860.0,debit,e-wallet
2020-12-26,food,600.0,debit,cash
2020-12-26,food,380.0,debit,e-wallet
2020-12-26,food,390.0,debit,credit_card
2020-12-26,food,340.0,debit,cash
2020-12-26,food,410.0,debit,debit_card
2020-12-27,food,850.0,debit,e-wallet
2020-12-27,entertainment,1550.0,debit,credit_card
2020-12-27,food,410.0,debit,cash
2020-12-27,transport,0.0,debit,cash
2020-12-28,transport,790.0,debit,debit_card
2020-12-28,transport,790.0,debit,debit_card
2020-12-29,transport,820.0,debit,e-wallet
2020-12-30,transport,460.0,debit,e-wallet
2020-12-31,food,65.0,debit,cash
2020-12-31,others,970.0,debit,debit_card
2021-01-01,food,710.0,debit,credit_card
2021-01-01,transport,55.0,debit,online_banking
2021-01-01,food,420.0,debit,online_banking
2021-01-01,shopping,500.0,debit,debit_card
2021-01-01,transport,270.0,debit,debit_card
2021-01-01,transport,420.0,debit,debit_card
2021-01-01,shopping,1490.0,debit,debit_card
2021-01-01,entertainment,1050.0,debit,e-wallet
2021-01-01,transport,360.0,debit,cash
2021-01-01,transport,530.0,debit,e-wallet
2021-01-02,transport,860.0,debit,online_banking
2021-01-03,entertainment,1770.0,debit,e-wallet
2021-01-03,food,250.0,debit,cash
2021-01-03,transport,380.0,debit,debit_card
2021-01-03,transport,130.0,debit,credit_card
2021-01-03,food,640.0,debit,debit_card
2021-01-03,entertainment,720.0,debit,debit_card
2021-01-03,transport,700.0,debit,online_banking
2021-01-04,others,1290.0,debit,cash
2021-01-04,shopping,230.0,debit,online_banking
2021-01-05,transport,690.0,debit,credit_card
2021-01-05,transport,680.0,debit,debit_card
2021-01-05,entertainment,520.0,debit,online_banking
2021-01-05,transport,110.0,debit,online_banking
2021-01-05,food,790.0,debit,online_banking
2021-01-06,transport,630.0,debit,online_banking
2021-01-07,food,0.0,debit,credit_card
2021-01-07,food,60.0,debit,debit_card
2021-01-07,food,670.0,debit,credit_card
2021-01-07,bills,190.0,debit,cash
2021-01-07,bills,1030.0,debit,debit_card
2021-01-08,shopping,950.0,debit,online_banking
2021-01-08,food,810.0,debit,online_banking
2021-01-08,others,45.0,debit,cash
2021-01-08,food,35.0,debit,e-wallet
2021-01-08,bills,10.0,debit,credit_card
2021-01-09,entertainment,1510.0,debit,online_banking
2021-01-09,transport,470.0,debit,debit_card
2021-01-10,transport,380.0,debit,online_banking
2021-01-10,transport,200.0,debit,cash
2021-01-10,transport,880.0,debit,debit_card
2021-01-10,food,500.0,debit,cash
2021-01-10,bills,1660.0,debit,cash
2021-01-10,food,630.0,debit,e-wallet
2021-01-11,others,500.0,debit,credit_card
2021-01-11,food,830.0,debit,e-wallet
2021-01-12,entertainment,130.0,debit,online_banking
2021-01-12,transport,500.0,debit,cash
2021-01-12,shopping,1310.0,debit,online_banking
2021-01-12,food,800.0,debit,credit_card
2021-01-12,transport,140.0,debit,e-wallet
2021-01-13,food,220.0,debit,debit_card
2021-01-13,entertainment,1510.0,debit,cash
2021-01-13,bills,1490.0,debit,debit_card
2021-01-13,transport,240.0,debit,cash
2021-01-14,food,740.0,debit,cash
2021-01-14,shopping,75.0,debit,e-wallet
2021-01-14,transport,830.0,debit,debit_card
2021-01-14,transport,700.0,debit,debit_card
2021-01-15,food,530.0,debit,e-wallet
2021-01-15,transport,230.0,debit,online_banking
2021-01-15,transport,790.0,debit,e-wallet
2021-01-15,entertainment,35.0,debit,debit_card
2021-01-16,transport,280.0,debit,credit_card
2021-01-16,entertainment,810.0,debit,e-wallet
2021-01-16,transport,440.0,debit,debit_card
2021-01-16,food,320.0,debit,e-wallet
2021-01-16,shopping,470.0,debit,credit_card
2021-01-16,transport,140.0,debit,cash
2021-01-17,bills,1200.0,debit,cash
2021-01-17,food,75.0,debit,debit_card
2021-01-17,food,840.0,debit,e-wallet
2021-01-17,food,150.0,debit,cash
2021-01-17,transport,220.0,debit,cash
2021-01-17,bills,1650.0,debit,debit_card
2021-01-18,transport,160.0,debit,credit_card
2021-01-18,food,330.0,debit,credit_card
2021-01-18,transport,520.0,debit,online_banking
2021-01-18,others,1120.0,debit,cash
2021-01-19,shopping,1340.0,debit,debit_card
2021-01-19,transport,550.0,debit,online_banking
2021-01-19,transport,570.0,debit,debit_card
2021-01-19,food,260.0,debit,credit_card
2021-01-19,transport,450.0,debit,credit_card
2021-01-19,entertainment,1250.0,debit,e-wallet
2021-01-19,transport,700.0,debit,debit_card
2021-01-20,others,1390.0,debit,online_banking
2021-01-20,food,120.0,debit,cash
2021-01-20,transport,350.0,debit,e-wallet
2021-01-21,transport,860.0,debit,e-wallet
2021-01-22,bills,840.0,debit,credit_card
2021-01-22,food,420.0,debit,cash
2021-01-22,shopping,230.0,debit,debit_card
